,_id,ViewData.BreakID,ViewData.Status,ViewData.SPM ID,ViewData.Currency,ViewData.Custodian Account,ViewData.ISIN,ViewData.Transaction Type,ViewData.Trade Date,ViewData.CUSIP,ViewData.Description,ViewData.SEDOL,ViewData.Ticker,ViewData.Underlying Cusip,ViewData.Underlying ISIN,ViewData.Underlying Sedol,ViewData.Settle Date,ViewData.Fund,ViewData.Cancel Amount,ViewData.Accounting Net Amount,ViewData.B-P Net Amount,ViewData.Net Amount Difference,ViewData.Net Amount Difference Absolute,ViewData.Custodian,ViewData.Asset Type Category,ViewData.Cancel Flag,ViewData.Investment Type,ViewData.Prime Broker,ViewData.Quantity,ViewData.Price,ViewData.Commission,ViewData.Transaction Category,ViewData.ExpiryDate,ViewData.Base Net Amount,ViewData.Strike Price,ViewData.OTE Ticker,ViewData.Age,ViewData.Age WK,ViewData.Mapped Custodian Account,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds
1303,5e4645dc15545814705aa070,1092870586,OB,,EUR,MS_PB_R1,,EQUITY SWAP,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,R1,-0.07,-0.07,,0.07,0.07,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,0.07,0.0,EUR=,23,17,MS_PB_R1,226_125715430_Advent Geneva,
1304,5e4645dc15545814705aa071,1092870613,OB,,EUR,MS_PB_R1,,Transfer,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,R1,22.88,22.88,,-22.88,22.88,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,22.88,1.0,,,,22.88,0.0,EUR=,23,17,MS_PB_R1,225_125715430_Advent Geneva,
1305,5e4645dc15545814705aa0ee,1092870668,OB,,GBP,MS_PB_OG,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,OG,-184.44,-184.44,,184.44,184.44,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,184.44,0.0,GBP=,23,17,MS_PB_OG,162_125715430_Advent Geneva,
1306,5e4645dc15545814705aa0f3,1092870565,OB,,GBP,MS_PB_PO,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,PO,12.29,12.29,,-12.29,12.29,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,12.29,1.0,,,,12.29,0.0,GBP=,23,17,MS_PB_PO,1361_125715430_Advent Geneva,
1307,5e4645dc15545814705aa0f7,1092870598,OB,,GBP,MS_PB_PO,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,PO,12.29,12.29,,-12.29,12.29,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,12.29,1.0,,,,12.29,0.0,GBP=,23,17,MS_PB_PO,1366_125715430_Advent Geneva,
1308,5e4645dc15545814705aa0fe,1092870452,OB,,GBP,MS_PB_PO,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,PO,-35.2,-35.2,,35.2,35.2,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,35.2,0.0,GBP=,23,17,MS_PB_PO,1367_125715430_Advent Geneva,
1309,5e4645dc15545814705aa101,1092870594,OB,,GBP,MS_PB_MS,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MS,917.55,917.55,,-917.55,917.55,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,917.55,1.0,,,,917.55,0.0,GBP=,23,17,MS_PB_MS,18_125715430_Advent Geneva,
1310,5e4645dc15545814705aa103,1092870537,OB,,GBP,MS_PB_MS,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MS,917.55,917.55,,-917.55,917.55,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,917.55,1.0,,,,917.55,0.0,GBP=,23,17,MS_PB_MS,29_125715430_Advent Geneva,
1311,5e4645dc15545814705aa106,1092870561,OB,,GBP,MS_PB_MS,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MS,-597.25,-597.25,,597.25,597.25,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,597.25,0.0,GBP=,23,17,MS_PB_MS,20_125715430_Advent Geneva,
1312,5e4645dc15545814705aa10a,1092870510,OB,,GBP,MS_PB_MS,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MS,-1485.37,-1485.37,,1485.37,1485.37,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,1485.37,0.0,GBP=,23,17,MS_PB_MS,30_125715430_Advent Geneva,
1313,5e4645dc15545814705aa133,1092870466,OB,,GBP,MS_PB_R1,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,R1,-2276.34,-2276.34,,2276.34,2276.34,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,2276.34,0.0,GBP=,23,17,MS_PB_R1,249_125715430_Advent Geneva,
1314,5e4645dc15545814705aa13c,1092870672,OB,,GBP,MS_PB_R1,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,R1,1406.15,1406.15,,-1406.15,1406.15,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,1406.15,1.0,,,,1406.15,0.0,GBP=,23,17,MS_PB_R1,248_125715430_Advent Geneva,
1315,5e4645dc15545814705aa141,1092870652,OB,,GBP,MS_PB_R1,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,R1,1406.15,1406.15,,-1406.15,1406.15,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,1406.15,1.0,,,,1406.15,0.0,GBP=,23,17,MS_PB_R1,238_125715430_Advent Geneva,
1316,5e4645dc15545814705aa14a,1092870693,OB,,GBP,MS_PB_R1,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,R1,-915.29,-915.29,,915.29,915.29,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,915.29,0.0,GBP=,23,17,MS_PB_R1,240_125715430_Advent Geneva,
1317,5e4645dc15545814705aa152,1092870497,OB,,GBP,MS_PB_MF,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MF,-82.64,-82.64,,82.64,82.64,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,82.64,0.0,GBP=,23,17,MS_PB_MF,1168_125715430_Advent Geneva,
1318,5e4645dc15545814705aa160,1092870554,OB,,EUR,MS_PB_MA,,Transfer,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,MA,43.33,43.33,,-43.33,43.33,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,43.33,1.0,,,,43.33,0.0,EUR=,23,17,MS_PB_MA,268_125715430_Advent Geneva,
1319,5e4645dc15545814705aa17f,1092870608,OB,,EUR,MS_PB_MA,,EQUITY SWAP,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,MA,-0.13,-0.13,,0.13,0.13,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,0.13,0.0,EUR=,23,17,MS_PB_MA,269_125715430_Advent Geneva,
1320,5e4645dc15545814705aa1e2,1089527733,OB,,USD,04F099370,,QPPE1- EQSWAP DIV CLIENT TAX,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,04F099370,-0.67,,-0.67,-0.67,0.67,MSIP,015G,0.0,PB,,0.0,0.0,0.0,QPPE1- EQSWAP DIV CLIENT TAX,,,,,24,18,MS_PB_A1,,1959_125712442_Morgan Stanley
1321,5e4645dc15545814705aa1e7,1089527902,OB,,USD,04F099370,,QPWH9- EQSWAP DIV CLIENT TAX,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,04F099370,-0.41,,-0.41,-0.41,0.41,MSIP,015G,0.0,PB,,0.0,0.0,0.0,QPWH9- EQSWAP DIV CLIENT TAX,,,,,24,18,MS_PB_A1,,1958_125712442_Morgan Stanley
1322,5e4645dc15545814705aa206,1089527380,OB,,USD,038CDNXI1,,EQUITY SWAP LONG DIVIDEND,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,PO,0.25,,0.25,0.25,0.25,MSCO,015G,0.0,PB,,0.0,0.0,0.0,EQUITY SWAP LONG DIVIDEND,,,,,24,18,MS_PB_PO,,595_125712442_Morgan Stanley
1323,5e4645dc15545814705aa20e,1089527392,OB,,USD,038CDNXI1,,EQUITY SWAP SHORT DIVIDEND,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,PO,-0.16,,-0.16,-0.16,0.16,MSCO,015G,0.0,PB,,0.0,0.0,0.0,EQUITY SWAP SHORT DIVIDEND,,,,,24,18,MS_PB_PO,,596_125712442_Morgan Stanley
1324,5e4645de15545814705aa50b,1089491261,OB,,USD,04F099370,,AllocLeg,01-21-2020,99VJ9C1T8,CBT US LONG TERM ULTRA TREAS BOND MAR20,,UBH20.CBT,,,,01-21-2020,04F099370,-0.04,,-0.04,-0.04,0.04,MSIP,015G,0.0,PB,,0.0,0.0,0.0,AllocLeg,03-20-2020,,,,24,18,MS_PB_A1,,1702_125712442_Morgan Stanley
1325,5e4645de15545814705aa50e,1089492180,OB,,USD,04F099370,,AllocLeg,01-21-2020,99VJ9C1V3,CBT UST 10Y MAR20  FUTURE,,ZNH20.CBT,,,,01-21-2020,04F099370,-0.04,,-0.04,-0.04,0.04,MSIP,015G,0.0,PB,,0.0,0.0,0.0,AllocLeg,03-20-2020,,,,24,18,MS_PB_A1,,1704_125712442_Morgan Stanley
1326,5e4645de15545814705aa62e,1089527400,OB,,USD,038CDNXI1,,COLLATERAL TRANSFER,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,PO,33.05,,33.05,33.05,33.05,MSCO,015G,0.0,PB,,0.0,0.0,0.0,COLLATERAL TRANSFER,,,,,24,18,MS_PB_PO,,594_125712442_Morgan Stanley
1327,5e4645de15545814705aa6a2,1089527769,OB,,USD,038CDL8L6,,COLLATERAL TRANSFER,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,MA,17.58,,17.58,17.58,17.58,MSCO,015G,0.0,PB,,0.0,0.0,0.0,COLLATERAL TRANSFER,,,,,24,18,MS_PB_MA,,1100_125712442_Morgan Stanley
1328,5e4645de15545814705aa72f,1089527323,OB,,USD,038CDJ831,,QO99F- EQSWAP DIV CLIENT TAX,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,R1,-3.41,,-3.41,-3.41,3.41,MSCO,015G,0.0,PB,,0.0,0.0,0.0,QO99F- EQSWAP DIV CLIENT TAX,,,,,24,18,MS_PB_R1,,104_125712442_Morgan Stanley
1329,5e4659c7155458147062ee11,1092870565,OB,,GBP,MS_PB_PO,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,PO,12.29,12.29,,-12.29,12.29,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,12.29,1.0,,,,12.29,0.0,GBP=,23,17,MS_PB_PO,1361_125715430_Advent Geneva,
1330,5e4659c7155458147062ee13,1092870452,OB,,GBP,MS_PB_PO,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,PO,-35.2,-35.2,,35.2,35.2,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,35.2,0.0,GBP=,23,17,MS_PB_PO,1367_125715430_Advent Geneva,
1331,5e4659c7155458147062ee62,1092870641,OB,,GBP,MS_PB_MA,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MA,24.37,24.37,,-24.37,24.37,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,24.37,1.0,,,,24.37,0.0,GBP=,23,17,MS_PB_MA,271_125715430_Advent Geneva,
1332,5e4659c7155458147062ee6b,1092870663,OB,,GBP,MS_PB_MA,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MA,24.37,24.37,,-24.37,24.37,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,24.37,1.0,,,,24.37,0.0,GBP=,23,17,MS_PB_MA,280_125715430_Advent Geneva,
1333,5e4659c7155458147062ee71,1092870588,OB,,GBP,MS_PB_MA,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MA,-15.87,-15.87,,15.87,15.87,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,15.87,0.0,GBP=,23,17,MS_PB_MA,273_125715430_Advent Geneva,
1334,5e4659c7155458147062ee78,1092870458,OB,,GBP,MS_PB_MA,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MA,-39.45,-39.45,,39.45,39.45,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,39.45,0.0,GBP=,23,17,MS_PB_MA,281_125715430_Advent Geneva,
1335,5e4659c7155458147062ee91,1092870491,OB,,GBP,MS_PB_OG,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,OG,-458.7,-458.7,,458.7,458.7,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,458.7,0.0,GBP=,23,17,MS_PB_OG,174_125715430_Advent Geneva,
1336,5e4659c7155458147062ee95,1092870638,OB,,GBP,MS_PB_OG,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,OG,283.35,283.35,,-283.35,283.35,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,283.35,1.0,,,,283.35,0.0,GBP=,23,17,MS_PB_OG,173_125715430_Advent Geneva,
1337,5e4659c7155458147062ee9a,1092870614,OB,,GBP,MS_PB_OG,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,OG,283.35,283.35,,-283.35,283.35,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,283.35,1.0,,,,283.35,0.0,GBP=,23,17,MS_PB_OG,146_125715430_Advent Geneva,
1338,5e4659c7155458147062ee9f,1092870668,OB,,GBP,MS_PB_OG,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,OG,-184.44,-184.44,,184.44,184.44,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,184.44,0.0,GBP=,23,17,MS_PB_OG,162_125715430_Advent Geneva,
1339,5e4659c7155458147062eea5,1092870613,OB,,EUR,MS_PB_R1,,Transfer,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,R1,22.88,22.88,,-22.88,22.88,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,22.88,1.0,,,,22.88,0.0,EUR=,23,17,MS_PB_R1,225_125715430_Advent Geneva,
1340,5e4659c7155458147062eea8,1092870586,OB,,EUR,MS_PB_R1,,EQUITY SWAP,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,R1,-0.07,-0.07,,0.07,0.07,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,0.07,0.0,EUR=,23,17,MS_PB_R1,226_125715430_Advent Geneva,
1341,5e4659c7155458147062eeaa,1092870510,OB,,GBP,MS_PB_MS,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MS,-1485.37,-1485.37,,1485.37,1485.37,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,1485.37,0.0,GBP=,23,17,MS_PB_MS,30_125715430_Advent Geneva,
1342,5e4659c7155458147062eeae,1092870537,OB,,GBP,MS_PB_MS,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MS,917.55,917.55,,-917.55,917.55,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,917.55,1.0,,,,917.55,0.0,GBP=,23,17,MS_PB_MS,29_125715430_Advent Geneva,
1343,5e4659c7155458147062eeb2,1092870594,OB,,GBP,MS_PB_MS,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MS,917.55,917.55,,-917.55,917.55,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,917.55,1.0,,,,917.55,0.0,GBP=,23,17,MS_PB_MS,18_125715430_Advent Geneva,
1344,5e4659c7155458147062eeb5,1092870561,OB,,GBP,MS_PB_MS,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MS,-597.25,-597.25,,597.25,597.25,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,597.25,0.0,GBP=,23,17,MS_PB_MS,20_125715430_Advent Geneva,
1345,5e4659c7155458147062eedd,1092870497,OB,,GBP,MS_PB_MF,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MF,-82.64,-82.64,,82.64,82.64,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,82.64,0.0,GBP=,23,17,MS_PB_MF,1168_125715430_Advent Geneva,
1346,5e4659c7155458147062eee9,1092870471,OB,,GBP,MS_PB_MF,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MF,51.05,51.05,,-51.05,51.05,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,51.05,1.0,,,,51.05,0.0,GBP=,23,17,MS_PB_MF,1167_125715430_Advent Geneva,
1347,5e4659c7155458147062eefe,1092870608,OB,,EUR,MS_PB_MA,,EQUITY SWAP,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,MA,-0.13,-0.13,,0.13,0.13,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,0.13,0.0,EUR=,23,17,MS_PB_MA,269_125715430_Advent Geneva,
1348,5e4659c7155458147062ef09,1092870554,OB,,EUR,MS_PB_MA,,Transfer,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,MA,43.33,43.33,,-43.33,43.33,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,43.33,1.0,,,,43.33,0.0,EUR=,23,17,MS_PB_MA,268_125715430_Advent Geneva,
1349,5e4659c7155458147062ef2f,1092870466,OB,,GBP,MS_PB_R1,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,R1,-2276.34,-2276.34,,2276.34,2276.34,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,2276.34,0.0,GBP=,23,17,MS_PB_R1,249_125715430_Advent Geneva,
1350,5e4659c7155458147062ef3e,1092870672,OB,,GBP,MS_PB_R1,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,R1,1406.15,1406.15,,-1406.15,1406.15,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,1406.15,1.0,,,,1406.15,0.0,GBP=,23,17,MS_PB_R1,248_125715430_Advent Geneva,
1351,5e4659c7155458147062ef49,1092870652,OB,,GBP,MS_PB_R1,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,R1,1406.15,1406.15,,-1406.15,1406.15,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,1406.15,1.0,,,,1406.15,0.0,GBP=,23,17,MS_PB_R1,238_125715430_Advent Geneva,
1352,5e4659c7155458147062ef56,1092870693,OB,,GBP,MS_PB_R1,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,R1,-915.29,-915.29,,915.29,915.29,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,915.29,0.0,GBP=,23,17,MS_PB_R1,240_125715430_Advent Geneva,
1353,5e4659c7155458147062f07c,1089527323,OB,,USD,038CDJ831,,QO99F- EQSWAP DIV CLIENT TAX,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,R1,-3.41,,-3.41,-3.41,3.41,MSCO,015G,0.0,PB,,0.0,0.0,0.0,QO99F- EQSWAP DIV CLIENT TAX,,,,,24,18,MS_PB_R1,,104_125712442_Morgan Stanley
1354,5e4659c8155458147062f212,1089527380,OB,,USD,038CDNXI1,,EQUITY SWAP LONG DIVIDEND,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,PO,0.25,,0.25,0.25,0.25,MSCO,015G,0.0,PB,,0.0,0.0,0.0,EQUITY SWAP LONG DIVIDEND,,,,,24,18,MS_PB_PO,,595_125712442_Morgan Stanley
1355,5e4659c8155458147062f217,1089527392,OB,,USD,038CDNXI1,,EQUITY SWAP SHORT DIVIDEND,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,PO,-0.16,,-0.16,-0.16,0.16,MSCO,015G,0.0,PB,,0.0,0.0,0.0,EQUITY SWAP SHORT DIVIDEND,,,,,24,18,MS_PB_PO,,596_125712442_Morgan Stanley
1356,5e4659c8155458147062f367,1089491261,OB,,USD,04F099370,,AllocLeg,01-21-2020,99VJ9C1T8,CBT US LONG TERM ULTRA TREAS BOND MAR20,,UBH20.CBT,,,,01-21-2020,04F099370,-0.04,,-0.04,-0.04,0.04,MSIP,015G,0.0,PB,,0.0,0.0,0.0,AllocLeg,03-20-2020,,,,24,18,MS_PB_A1,,1702_125712442_Morgan Stanley
1357,5e4659c8155458147062f369,1089492180,OB,,USD,04F099370,,AllocLeg,01-21-2020,99VJ9C1V3,CBT UST 10Y MAR20  FUTURE,,ZNH20.CBT,,,,01-21-2020,04F099370,-0.04,,-0.04,-0.04,0.04,MSIP,015G,0.0,PB,,0.0,0.0,0.0,AllocLeg,03-20-2020,,,,24,18,MS_PB_A1,,1704_125712442_Morgan Stanley
1358,5e4659c8155458147062f378,1089527902,OB,,USD,04F099370,,QPWH9- EQSWAP DIV CLIENT TAX,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,04F099370,-0.41,,-0.41,-0.41,0.41,MSIP,015G,0.0,PB,,0.0,0.0,0.0,QPWH9- EQSWAP DIV CLIENT TAX,,,,,24,18,MS_PB_A1,,1958_125712442_Morgan Stanley
1359,5e4659c8155458147062f386,1089527733,OB,,USD,04F099370,,QPPE1- EQSWAP DIV CLIENT TAX,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,04F099370,-0.67,,-0.67,-0.67,0.67,MSIP,015G,0.0,PB,,0.0,0.0,0.0,QPPE1- EQSWAP DIV CLIENT TAX,,,,,24,18,MS_PB_A1,,1959_125712442_Morgan Stanley
1360,5e4659c8155458147062f3aa,1092870598,OB,,GBP,MS_PB_PO,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,PO,12.29,12.29,,-12.29,12.29,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,12.29,1.0,,,,12.29,0.0,GBP=,23,17,MS_PB_PO,1366_125715430_Advent Geneva,
1361,5e4659c8155458147062f4a4,1089527769,OB,,USD,038CDL8L6,,COLLATERAL TRANSFER,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,MA,17.58,,17.58,17.58,17.58,MSCO,015G,0.0,PB,,0.0,0.0,0.0,COLLATERAL TRANSFER,,,,,24,18,MS_PB_MA,,1100_125712442_Morgan Stanley
1362,5e4659c8155458147062f4a9,1089527400,OB,,USD,038CDNXI1,,COLLATERAL TRANSFER,01-21-2020,987999XM6,DOLLARS,,USD,,,,01-21-2020,PO,33.05,,33.05,33.05,33.05,MSCO,015G,0.0,PB,,0.0,0.0,0.0,COLLATERAL TRANSFER,,,,,24,18,MS_PB_PO,,594_125712442_Morgan Stanley
1363,5e49fd121554581a80806237,1090952459,OB,,USD,CITIGM_PB_USD_R1,US61946M1009,Sell,01-21-2020,61946M100,MOSAIC ACQUISITION CORP-CL A,BHK9TY2,MOSC,,,,01-22-2020,R1,36047.91,36047.91,,-36047.91,36047.91,CITI,Common Stock,0.0,Common Stock,CITI,-3502.0,10.2935,0.0,,,36047.91,0.0,MOSC,26,18,CITIGM_PB_USD_R1,982_125713764_Advent Geneva,
1364,5e4a00f11554581e9869f16e,1092870613,OB,,EUR,MS_PB_R1,,Transfer,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,R1,22.88,22.88,,-22.88,22.88,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,22.88,1.0,,,,22.88,0.0,EUR=,26,18,MS_PB_R1,225_125715430_Advent Geneva,
1365,5e4a00f11554581e9869f172,1092870586,OB,,EUR,MS_PB_R1,,EQUITY SWAP,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,R1,-0.07,-0.07,,0.07,0.07,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,0.07,0.0,EUR=,26,18,MS_PB_R1,226_125715430_Advent Geneva,
1366,5e4a00f11554581e9869f17d,1092870565,OB,,GBP,MS_PB_PO,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,PO,12.29,12.29,,-12.29,12.29,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,12.29,1.0,,,,12.29,0.0,GBP=,26,18,MS_PB_PO,1361_125715430_Advent Geneva,
1367,5e4a00f11554581e9869f181,1092870510,OB,,GBP,MS_PB_MS,,EQUITY SWAP,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MS,-1485.37,-1485.37,,1485.37,1485.37,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,1485.37,0.0,GBP=,26,18,MS_PB_MS,30_125715430_Advent Geneva,
1368,5e4a00f11554581e9869f184,1092870537,OB,,GBP,MS_PB_MS,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,MS,917.55,917.55,,-917.55,917.55,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,917.55,1.0,,,,917.55,0.0,GBP=,26,18,MS_PB_MS,29_125715430_Advent Geneva,
1369,5e4a00f11554581e9869f18b,1092870594,OB,,GBP,MS_PB_MS,,Transfer,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MS,917.55,917.55,,-917.55,917.55,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,917.55,1.0,,,,917.55,0.0,GBP=,26,18,MS_PB_MS,18_125715430_Advent Geneva,
1370,5e4a00f11554581e9869f18c,1092870598,OB,,GBP,MS_PB_PO,,Transfer,01-01-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-01-2020,PO,12.29,12.29,,-12.29,12.29,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,12.29,1.0,,,,12.29,0.0,GBP=,26,18,MS_PB_PO,1366_125715430_Advent Geneva,
1371,5e4a00f11554581e9869f192,1092870561,OB,,GBP,MS_PB_MS,,EQUITY SWAP,01-16-2020,,"GREAT BRITIAN, POUNDS",,,,,,01-16-2020,MS,-597.25,-597.25,,597.25,597.25,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,597.25,0.0,GBP=,26,18,MS_PB_MS,20_125715430_Advent Geneva,
1372,5e4a00f11554581e9869f19e,1092870608,OB,,EUR,MS_PB_MA,,EQUITY SWAP,01-01-2020,,"EURO MEMBER COUNT, EURO",,,,,,01-01-2020,MA,-0.13,-0.13,,0.13,0.13,MS,Cash and Equivalents,0.0,Cash and Equivalents,MS,0.0,0.0,,,,0.13,0.0,EUR=,26,18,MS_PB_MA,269_125715430_Advent Geneva,
